PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;1140;3210;-2;1;0
0;2;0;0;1140;449;-2;2;1
0;3;0;0;1103;449;23;3;2
0;4;1103;0;37;449;-1;3;2
0;5;0;449;1140;951;-2;2;1
0;6;0;449;380;951;92;3;5
0;7;380;449;380;951;93;3;5
0;8;760;449;380;951;94;3;5
0;9;0;1400;1140;951;-2;2;1
0;10;0;1400;380;951;95;3;9
0;11;380;1400;380;951;96;3;9
0;12;760;1400;380;951;97;3;9
0;13;0;2351;1140;829;-2;2;1
0;14;0;2351;1140;829;253;3;13
0;15;0;3180;1140;30;-1;2;1
0;16;1140;0;2198;3210;-2;1;0
0;17;1140;0;2198;1953;-2;2;16
0;18;1140;0;451;1953;-2;3;17
0;19;1140;0;451;199;-1;4;18
0;20;1140;199;451;1754;207;4;18
0;21;1591;0;429;1953;115;3;17
0;22;2020;0;429;1953;116;3;17
0;23;2449;0;429;1953;117;3;17
0;24;2878;0;429;1953;118;3;17
0;25;3307;0;31;1953;-1;3;17
0;26;1140;1953;2198;680;-2;2;16
0;27;1140;1953;1406;680;-2;3;26
0;28;1140;1953;1406;340;138;4;27
0;29;1140;2293;1406;340;139;4;27
0;30;2546;1953;359;680;-2;3;26
0;31;2546;1953;359;648;140;4;30
0;32;2546;2601;359;32;-1;4;30
0;33;2905;1953;359;680;-2;3;26
0;34;2905;1953;359;648;141;4;33
0;35;2905;2601;359;32;-1;4;33
0;36;3264;1953;74;680;-1;3;26
0;37;1140;2633;2198;577;-2;2;16
0;38;1140;2633;1099;577;230;3;37
0;39;2239;2633;1099;577;231;3;37
0;40;3338;0;1708;3210;-2;1;0
0;41;3338;0;1708;541;-2;2;40
0;42;3338;0;1635;541;142;3;41
0;43;4973;0;73;541;-1;3;41
0;44;3338;541;1708;894;-2;2;40
0;45;3338;541;589;894;-2;3;44
0;46;3338;541;589;447;232;4;45
0;47;3338;988;589;447;233;4;45
0;48;3927;541;1099;894;-2;3;44
0;49;3927;541;1099;447;234;4;48
0;50;3927;988;1099;447;235;4;48
0;51;5026;541;20;894;-1;3;44
0;52;3338;1435;1708;1204;-2;2;40
0;53;3338;1435;593;1204;-2;3;52
0;54;3338;1435;593;1128;69;4;53
0;55;3338;2563;593;76;-1;4;53
0;56;3931;1435;251;1204;-2;3;52
0;57;3931;1435;251;1051;70;4;56
0;58;3931;2486;251;153;-1;4;56
0;59;4182;1435;432;1204;236;3;52
0;60;4614;1435;432;1204;237;3;52
0;61;3338;2639;1708;541;-2;2;40
0;62;3338;2639;1635;541;143;3;61
0;63;4973;2639;73;541;-1;3;61
0;64;3338;3180;1708;30;-1;2;40
0;65;5046;0;954;3210;-2;1;0
0;66;5046;0;954;1953;-2;2;65
0;67;5046;0;461;1953;144;3;66
0;68;5507;0;461;1953;145;3;66
0;69;5968;0;32;1953;-1;3;66
0;70;5046;1953;954;1188;-2;2;65
0;71;5046;1953;311;1188;184;3;70
0;72;5357;1953;311;1188;185;3;70
0;73;5668;1953;303;1188;-2;3;70
0;74;5668;1953;303;1131;186;4;73
0;75;5668;3084;303;57;-1;4;73
0;76;5971;1953;29;1188;-1;3;70
0;77;5046;3141;954;69;-1;2;65
1;78;0;0;6000;3210;-2;0;
1;79;0;0;3054;3210;-2;1;78
1;80;0;0;3054;1953;-2;2;79
1;81;0;0;429;1953;119;3;80
1;82;429;0;429;1953;146;3;80
1;83;858;0;429;1953;147;3;80
1;84;1287;0;429;1953;148;3;80
1;85;1716;0;451;1953;-2;3;80
1;86;1716;0;451;1754;208;4;85
1;87;1716;1754;451;199;-1;4;85
1;88;2167;0;429;1953;149;3;80
1;89;2596;0;429;1953;150;3;80
1;90;3025;0;29;1953;-1;3;80
1;91;0;1953;3054;464;-2;2;79
1;92;0;1953;1527;464;238;3;91
1;93;1527;1953;1527;464;239;3;91
1;94;0;2417;3054;793;-2;2;79
1;95;0;2417;350;793;-2;3;94
1;96;0;2417;350;47;-1;4;95
1;97;0;2464;350;746;0;4;95
1;98;350;2417;1486;793;-2;3;94
1;99;350;2417;1486;771;98;4;98
1;100;350;3188;1486;22;-1;4;98
1;101;1836;2417;1195;793;-2;3;94
1;102;1836;2417;1195;701;254;4;101
1;103;1836;3118;1195;92;-1;4;101
1;104;3031;2417;23;793;-1;3;94
1;105;3054;0;439;3210;-2;1;78
1;106;3054;0;439;1527;-2;2;105
1;107;3054;0;439;1527;240;3;106
1;108;3054;1527;439;1527;-2;2;105
1;109;3054;1527;439;1527;241;3;108
1;110;3054;3054;439;156;-1;2;105
1;111;3493;0;858;3210;-2;1;78
1;112;3493;0;858;1953;-2;2;111
1;113;3493;0;429;1953;151;3;112
1;114;3922;0;429;1953;152;3;112
1;115;3493;1953;858;1218;-2;2;111
1;116;3493;1953;413;1218;255;3;115
1;117;3906;1953;413;1218;256;3;115
1;118;4319;1953;32;1218;-1;3;115
1;119;3493;3171;858;39;-1;2;111
1;120;4351;0;901;3210;-2;1;78
1;121;4351;0;901;295;-2;2;120
1;122;4351;0;831;295;1;3;121
1;123;5182;0;70;295;-1;3;121
1;124;4351;295;901;295;-2;2;120
1;125;4351;295;831;295;2;3;124
1;126;5182;295;70;295;-1;3;124
1;127;4351;590;901;1522;-2;2;120
1;128;4351;590;360;1522;-2;3;127
1;129;4351;590;360;1391;46;4;128
1;130;4351;1981;360;131;-1;4;128
1;131;4711;590;519;1522;257;3;127
1;132;5230;590;22;1522;-1;3;127
1;133;4351;2112;901;590;-2;2;120
1;134;4351;2112;881;590;71;3;133
1;135;5232;2112;20;590;-1;3;133
1;136;4351;2702;901;484;-2;2;120
1;137;4351;2702;808;484;161;3;136
1;138;5159;2702;93;484;-1;3;136
1;139;4351;3186;901;24;-1;2;120
1;140;5252;0;748;3210;-2;1;78
1;141;5252;0;748;1391;-2;2;140
1;142;5252;0;360;1391;47;3;141
1;143;5612;0;360;1391;48;3;141
1;144;5972;0;28;1391;-1;3;141
1;145;5252;1391;748;191;-2;2;140
1;146;5252;1391;721;191;49;3;145
1;147;5973;1391;27;191;-1;3;145
1;148;5252;1582;748;1606;-2;2;140
1;149;5252;1582;360;1606;50;3;148
1;150;5612;1582;360;1606;51;3;148
1;151;5972;1582;28;1606;-1;3;148
1;152;5252;3188;748;22;-1;2;140
2;153;0;0;6000;3210;-2;0;
2;154;0;0;1953;3210;-2;1;153
2;155;0;0;1953;429;-2;2;154
2;156;0;0;1953;429;153;3;155
2;157;0;429;1953;429;-2;2;154
2;158;0;429;1953;429;154;3;157
2;159;0;858;1953;679;-2;2;154
2;160;0;858;974;679;3;3;159
2;161;974;858;881;679;-2;3;159
2;162;974;858;881;590;72;4;161
2;163;974;1448;881;89;-1;4;161
2;164;1855;858;98;679;-1;3;159
2;165;0;1537;1953;788;-2;2;154
2;166;0;1537;1001;788;-2;3;165
2;167;0;1537;1001;758;24;4;166
2;168;0;2295;1001;30;-1;4;166
2;169;1001;1537;903;788;162;3;165
2;170;1904;1537;49;788;-1;3;165
2;171;0;2325;1953;429;-2;2;154
2;172;0;2325;1953;429;155;3;171
2;173;0;2754;1953;429;-2;2;154
2;174;0;2754;1953;429;156;3;173
2;175;0;3183;1953;27;-1;2;154
2;176;1953;0;1989;3210;-2;1;153
2;177;1953;0;1989;810;-2;2;176
2;178;1953;0;846;810;25;3;177
2;179;2799;0;1116;810;73;3;177
2;180;3915;0;27;810;-1;3;177
2;181;1953;810;1989;429;-2;2;176
2;182;1953;810;1953;429;157;3;181
2;183;3906;810;36;429;-1;3;181
2;184;1953;1239;1989;1522;-2;2;176
2;185;1953;1239;519;1522;258;3;184
2;186;2472;1239;281;1522;-2;3;184
2;187;2472;1239;281;293;-1;4;186
2;188;2472;1532;281;1229;242;4;186
2;189;2753;1239;413;1522;-2;3;184
2;190;2753;1239;413;1476;163;4;189
2;191;2753;2715;413;46;-1;4;189
2;192;3166;1239;413;1522;-2;3;184
2;193;3166;1239;413;1476;164;4;192
2;194;3166;2715;413;46;-1;4;192
2;195;3579;1239;363;1522;-2;3;184
2;196;3579;1239;363;1486;165;4;195
2;197;3579;2725;363;36;-1;4;195
2;198;1953;2761;1989;429;-2;2;176
2;199;1953;2761;1953;429;158;3;198
2;200;3906;2761;36;429;-1;3;198
2;201;1953;3190;1989;20;-1;2;176
2;202;3942;0;1662;3210;-2;1;153
2;203;3942;0;1662;360;-2;2;202
2;204;3942;0;1606;360;52;3;203
2;205;5548;0;56;360;-1;3;203
2;206;3942;360;1662;1168;-2;2;202
2;207;3942;360;810;1168;-2;3;206
2;208;3942;360;810;1116;74;4;207
2;209;3942;1476;810;52;-1;4;207
2;210;4752;360;513;1168;-2;3;206
2;211;4752;360;513;1148;120;4;210
2;212;4752;1508;513;20;-1;4;210
2;213;5265;360;303;1168;-2;3;206
2;214;5265;360;303;1131;187;4;213
2;215;5265;1491;303;37;-1;4;213
2;216;5568;360;36;1168;-1;3;206
2;217;3942;1528;1662;464;-2;2;202
2;218;3942;1528;1642;464;243;3;217
2;219;5584;1528;20;464;-1;3;217
2;220;3942;1992;1662;464;-2;2;202
2;221;3942;1992;1642;464;244;3;220
2;222;5584;1992;20;464;-1;3;220
2;223;3942;2456;1662;732;-2;2;202
2;224;3942;2456;1168;732;-2;3;223
2;225;3942;2456;1168;366;4;4;224
2;226;3942;2822;1168;366;5;4;224
2;227;5110;2456;468;732;-2;3;223
2;228;5110;2456;468;139;-1;4;227
2;229;5110;2595;468;593;99;4;227
2;230;5578;2456;26;732;-1;3;223
2;231;3942;3188;1662;22;-1;2;202
2;232;5604;0;396;3210;-2;1;153
2;233;5604;0;396;1606;-2;2;232
2;234;5604;0;360;1606;53;3;233
2;235;5964;0;36;1606;-1;3;233
2;236;5604;1606;396;1486;-2;2;232
2;237;5604;1606;363;1486;166;3;236
2;238;5967;1606;33;1486;-1;3;236
2;239;5604;3092;396;118;-1;2;232
3;240;0;0;6000;3210;-2;0;
3;241;0;0;2994;3210;-2;1;240
3;242;0;0;2994;720;-2;2;241
3;243;0;0;1606;720;-2;3;242
3;244;0;0;1606;360;54;4;243
3;245;0;360;1606;360;55;4;243
3;246;1606;0;1351;720;-2;3;242
3;247;1606;0;1351;360;56;4;246
3;248;1606;360;1351;360;57;4;246
3;249;2957;0;37;720;-1;3;242
3;250;0;720;2994;451;-2;2;241
3;251;0;720;1754;451;209;3;250
3;252;1754;720;1198;451;210;3;250
3;253;2952;720;42;451;-1;3;250
3;254;0;1171;2994;1198;-2;2;241
3;255;0;1171;366;1198;-2;3;254
3;256;0;1171;366;1168;6;4;255
3;257;0;2339;366;30;-1;4;255
3;258;366;1171;606;1198;-2;3;254
3;259;366;1171;606;1121;58;4;258
3;260;366;2292;606;77;-1;4;258
3;261;972;1171;649;1198;-2;3;254
3;262;972;1171;649;1158;100;4;261
3;263;972;2329;649;40;-1;4;261
3;264;1621;1171;451;1198;211;3;254
3;265;2072;1171;451;1198;212;3;254
3;266;2523;1171;451;1198;213;3;254
3;267;2974;1171;20;1198;-1;3;254
3;268;0;2369;2994;452;-2;2;241
3;269;0;2369;1464;452;59;3;268
3;270;1464;2369;1464;452;60;3;268
3;271;2928;2369;66;452;-1;3;268
3;272;0;2821;2994;360;-2;2;241
3;273;0;2821;1481;360;167;3;272
3;274;1481;2821;1481;360;168;3;272
3;275;2962;2821;32;360;-1;3;272
3;276;0;3181;2994;29;-1;2;241
3;277;2994;0;1497;3210;-2;1;240
3;278;2994;0;1497;452;-2;2;277
3;279;2994;0;1464;452;61;3;278
3;280;4458;0;33;452;-1;3;278
3;281;2994;452;1497;452;-2;2;277
3;282;2994;452;1464;452;62;3;281
3;283;4458;452;33;452;-1;3;281
3;284;2994;904;1497;1178;-2;2;277
3;285;2994;904;271;1178;-2;3;284
3;286;2994;904;271;1061;75;4;285
3;287;2994;1965;271;117;-1;4;285
3;288;3265;904;649;1178;-2;3;284
3;289;3265;904;649;1158;101;4;288
3;290;3265;2062;649;20;-1;4;288
3;291;3914;904;577;1178;-2;3;284
3;292;3914;904;577;589;259;4;291
3;293;3914;1493;577;589;260;4;291
3;294;2994;2082;1497;360;-2;2;277
3;295;2994;2082;1476;360;169;3;294
3;296;4470;2082;21;360;-1;3;294
3;297;2994;2442;1497;360;-2;2;277
3;298;2994;2442;1476;360;170;3;297
3;299;4470;2442;21;360;-1;3;297
3;300;2994;2802;1497;363;-2;2;277
3;301;2994;2802;1471;363;171;3;300
3;302;4465;2802;26;363;-1;3;300
3;303;2994;3165;1497;45;-1;2;277
3;304;4491;0;1509;3210;-2;1;240
3;305;4491;0;1509;1876;-2;2;304
3;306;4491;0;493;1876;-2;3;305
3;307;4491;0;493;938;121;4;306
3;308;4491;938;493;938;122;4;306
3;309;4984;0;493;1876;-2;3;305
3;310;4984;0;493;938;123;4;309
3;311;4984;938;493;938;124;4;309
3;312;5477;0;493;1876;-2;3;305
3;313;5477;0;493;938;125;4;312
3;314;5477;938;493;938;126;4;312
3;315;5970;0;30;1876;-1;3;305
3;316;4491;1876;1509;938;-2;2;304
3;317;4491;1876;493;938;127;3;316
3;318;4984;1876;493;938;128;3;316
3;319;5477;1876;493;938;129;3;316
3;320;5970;1876;30;938;-1;3;316
3;321;4491;2814;1509;363;-2;2;304
3;322;4491;2814;1471;363;172;3;321
3;323;5962;2814;38;363;-1;3;321
3;324;4491;3177;1509;33;-1;2;304
4;325;0;0;6000;3210;-2;0;
4;326;0;0;1371;3210;-2;1;325
