PLATE_ID;NODE_ID;X;Y;WIDTH;HEIGHT;TYPE;CUT;PARENT
0;0;0;0;6000;3210;-2;0;
0;1;0;0;519;3210;-2;1;0
0;2;0;0;519;1593;-2;2;1
0;3;0;0;519;1593;90;3;2
0;4;0;1593;519;1593;-2;2;1
0;5;0;1593;519;1593;91;3;4
0;6;0;3186;519;24;-1;2;1
0;7;519;0;2552;3210;-2;1;0
0;8;519;0;2552;1232;-2;2;7
0;9;519;0;1137;1232;-2;3;8
0;10;519;0;1137;616;60;4;9
0;11;519;616;1137;616;61;4;9
0;12;1656;0;462;1232;-2;3;8
0;13;1656;0;462;1194;180;4;12
0;14;1656;1194;462;38;-1;4;12
0;15;2118;0;466;1232;-2;3;8
0;16;2118;0;466;1203;181;4;15
0;17;2118;1203;466;29;-1;4;15
0;18;2584;0;466;1232;-2;3;8
0;19;2584;0;466;1203;182;4;18
0;20;2584;1203;466;29;-1;4;18
0;21;3050;0;21;1232;-1;3;8
0;22;519;1232;2552;1089;-2;2;7
0;23;519;1232;842;1089;-2;3;22
0;24;519;1232;842;1066;120;4;23
0;25;519;2298;842;23;-1;4;23
0;26;1361;1232;842;1089;-2;3;22
0;27;1361;1232;842;23;-1;4;26
0;28;1361;1255;842;1066;121;4;26
0;29;2203;1232;842;1089;-2;3;22
0;30;2203;1232;842;1066;240;4;29
0;31;2203;2298;842;23;-1;4;29
0;32;3045;1232;26;1089;-1;3;22
0;33;519;2321;2552;379;-2;2;7
0;34;519;2321;1266;379;122;3;33
0;35;1785;2321;1266;379;123;3;33
0;36;3051;2321;20;379;-1;3;33
0;37;519;2700;2552;510;-2;2;7
0;38;519;2700;1273;510;-2;3;37
0;39;519;2700;1273;470;183;4;38
0;40;519;3170;1273;40;-1;4;38
0;41;1792;2700;1239;510;-2;3;37
0;42;1792;2700;1239;255;270;4;41
0;43;1792;2955;1239;255;271;4;41
0;44;3031;2700;40;510;-1;3;37
0;45;3071;0;1679;3210;-2;1;0
0;46;3071;0;1679;365;-2;2;45
0;47;3071;0;933;365;92;3;46
0;48;4004;0;373;365;-2;3;46
0;49;4004;0;373;333;360;4;48
0;50;4004;333;373;32;-1;4;48
0;51;4377;0;373;365;-2;3;46
0;52;4377;0;373;333;361;4;51
0;53;4377;333;373;32;-1;4;51
0;54;3071;365;1679;471;-2;2;45
0;55;3071;365;1100;471;-2;3;54
0;56;3071;365;1100;443;30;4;55
0;57;3071;808;1100;28;-1;4;55
0;58;4171;365;542;471;362;3;54
0;59;4713;365;37;471;-1;3;54
0;60;3071;836;1679;518;-2;2;45
0;61;3071;836;564;518;31;3;60
0;62;3635;836;564;518;32;3;60
0;63;4199;836;531;518;-2;3;60
0;64;4199;836;531;480;210;4;63
0;65;4199;1316;531;38;-1;4;63
0;66;4730;836;20;518;-1;3;60
0;67;3071;1354;1679;1036;-2;2;45
0;68;3071;1354;564;1036;-2;3;67
0;69;3071;1354;564;518;33;4;68
0;70;3071;1872;564;518;34;4;68
0;71;3635;1354;365;1036;-2;3;67
0;72;3635;1354;365;933;93;4;71
0;73;3635;2287;365;103;-1;4;71
0;74;4000;1354;365;1036;-2;3;67
0;75;4000;1354;365;933;94;4;74
0;76;4000;2287;365;103;-1;4;74
0;77;4365;1354;365;1036;-2;3;67
0;78;4365;1354;365;933;95;4;77
0;79;4365;2287;365;103;-1;4;77
0;80;4730;1354;20;1036;-1;3;67
0;81;3071;2390;1679;564;-2;2;45
0;82;3071;2390;564;564;-2;3;81
0;83;3071;2390;564;520;35;4;82
0;84;3071;2910;564;44;-1;4;82
0;85;3635;2390;618;564;36;3;81
0;86;4253;2390;471;564;-2;3;81
0;87;4253;2390;471;542;363;4;86
0;88;4253;2932;471;22;-1;4;86
0;89;4724;2390;26;564;-1;3;81
0;90;3071;2954;1679;230;-2;2;45
0;91;3071;2954;94;230;-1;3;90
0;92;3165;2954;1414;230;330;3;90
0;93;4579;2954;171;230;-1;3;90
0;94;3071;3184;1679;26;-1;2;45
0;95;4750;0;1228;3210;-2;1;0
0;96;4750;0;1228;616;-2;2;95
0;97;4750;0;1164;616;0;3;96
0;98;5914;0;64;616;-1;3;96
0;99;4750;616;1228;1293;-2;2;95
0;100;4750;616;379;1293;-2;3;99
0;101;4750;616;379;1266;124;4;100
0;102;4750;1882;379;27;-1;4;100
0;103;5129;616;379;1293;-2;3;99
0;104;5129;616;379;1266;125;4;103
0;105;5129;1882;379;27;-1;4;103
0;106;5508;616;470;1293;-2;3;99
0;107;5508;616;470;1273;184;4;106
0;108;5508;1889;470;20;-1;4;106
0;109;4750;1909;1228;1301;-2;2;95
0;110;4750;1909;379;1301;-2;3;109
0;111;4750;1909;379;1266;126;4;110
0;112;4750;3175;379;35;-1;4;110
0;113;5129;1909;379;1301;-2;3;109
0;114;5129;1909;379;1266;127;4;113
0;115;5129;3175;379;35;-1;4;113
0;116;5508;1909;470;1301;-2;3;109
0;117;5508;1909;470;1273;185;4;116
0;118;5508;3182;470;28;-1;4;116
0;119;5978;0;22;3210;-1;1;0
1;120;0;0;6000;3210;-2;0;
1;121;0;0;2571;3210;-2;1;120
1;122;0;0;2571;1684;-2;2;121
1;123;0;0;1066;1684;-2;3;122
1;124;0;0;1066;842;241;4;123
1;125;0;842;1066;842;242;4;123
1;126;1066;0;1466;1684;-2;3;122
1;127;1066;0;1466;842;243;4;126
1;128;1066;842;1466;842;244;4;126
1;129;2532;0;39;1684;-1;3;122
1;130;0;1684;2571;658;-2;2;121
1;131;0;1684;1472;658;-2;3;130
1;132;0;1684;1472;592;211;4;131
1;133;0;2276;1472;66;-1;4;131
1;134;1472;1684;1099;658;390;3;130
1;135;0;2342;2571;868;-2;2;121
1;136;0;2342;1466;868;-2;3;135
1;137;0;2342;1466;842;245;4;136
1;138;0;3184;1466;26;-1;4;136
1;139;1466;2342;1052;868;-2;3;135
1;140;1466;2342;1052;834;391;4;139
1;141;1466;3176;1052;34;-1;4;139
1;142;2518;2342;53;868;-1;3;135
1;143;2571;0;479;3210;-2;1;120
1;144;2571;0;479;1566;-2;2;143
1;145;2571;0;479;1566;128;3;144
1;146;2571;1566;479;1566;-2;2;143
